[13:37:22:21] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:37:29:02] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:07] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:14] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:21] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:29:34] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:29:43] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:53] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:29:54] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:29:62] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:66] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:75] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:29:80] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:29:88] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:29:95] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:02] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:06] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:21] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:25] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:35] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:38] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:30:43] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:30:48] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:55] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:30:62] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:30:66] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:30:73] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:30:94] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:31:26] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:31:30] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:31:35] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:31:43] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:31:55] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:31:57] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:31:62] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:31:67] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:31:72] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:31:76] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:31:97] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:32:06] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:15] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:19] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:32:23] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:32:27] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:41] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:45] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:32:51] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:32:58] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:32:59] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:69] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:76] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:78] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:32:83] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:32:87] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:32:96] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:20] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:28] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:47] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:51] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:56] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:70] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:33:73] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:33:78] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:82] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:87] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:92] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:33:97] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:00] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:34:05] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:34:14] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:18] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:34:21] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:34:27] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:34:31] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:34:44] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:49] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:54] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:63] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:34:72] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:34:78] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:34:80] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:34:90] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:34:99] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:07] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:35:12] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:35:18] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:42] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:47] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:35:51] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:35:60] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:64] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:35:73] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:78] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:82] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:86] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:35:91] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:35:98] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:36:05] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:36:13] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:36:19] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:36:28] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:36:31] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:36:62] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:36:67] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:36:72] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:36:76] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:36:80] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:37:01] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:37:02] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:37:07] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:37:11] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:37:26] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:37:31] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:37:54] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:37:63] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:37:73] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:37:81] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:37:87] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:37:91] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:37:97] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:04] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:08] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:37:38:18] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:38:23] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:26] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:38:30] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:38:34] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:42] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:38:43] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:38:52] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:38:70] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:38:74] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:38:85] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:87] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:38:98] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:04] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:39:06] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:39:09] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:14] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:33] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:39:37] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:39:46] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:52] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:61] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:39:66] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:39:69] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:39:73] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:39:85] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:39:96] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:40:01] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:40:11] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:40:15] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:40:51] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:40:55] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:40:60] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:40:67] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:40:73] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:40:78] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:40:92] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:41:00] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:41:08] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:41:09] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:41:17] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:41:21] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:41:39] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:41:49] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:41:51] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:41:55] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:41:69] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:41:82] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:41:87] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:41:92] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:37:41:95] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:42:02] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:42:08] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:42:14] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:42:29] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:42:30] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:42:39] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:42:44] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:42:49] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:37:42:54] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:37:42:62] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:42:68] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:42:70] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:42:80] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:37:42:90] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:42:93] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:42:98] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:43:10] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:43:20] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:43:32] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:43:38] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:43:42] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:43:49] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:43:55] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:43:59] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:43:69] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:43:73] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:43:77] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:43:81] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:43:89] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:43:95] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:43:99] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:44:05] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:44:17] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:44:21] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:44:34] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:44:38] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:44:43] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:44:50] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:44:51] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:44:55] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:44:60] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:44:73] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:44:83] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:44:90] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:44:96] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:45:06] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:45:14] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:45:30] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:45:32] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:45:36] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:45:41] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:45:45] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:45:51] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:45:54] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:45:58] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:45:63] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:45:68] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:45:75] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:45:80] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:45:92] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:37:45:93] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:46:07] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:46:13] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:17] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:32] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:46:35] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:46:40] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:44] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:51] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:46:53] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:46:59] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:46:62] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:67] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:72] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:46:99] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:47:03] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:47:09] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:47:21] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:47:39] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:47:44] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:47:61] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:47:65] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:47:69] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:37:47:74] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:47:83] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:47:95] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:47:96] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:48:00] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:48:16] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:48:18] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:48:22] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:48:27] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:48:35] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:48:41] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:48:45] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:48:49] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:37:48:58] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:48:67] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:48:76] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:37:48:84] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:48:96] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:49:02] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:49:11] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:49:16] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:49:24] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:49:42] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:49:48] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:37:49:57] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:49:65] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:49:76] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:49:88] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:49:97] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:37:50:10] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:50:16] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:37:50:20] | ESP_GATTS_DEMO | 4827E2827F72 | -79
